PH,Phosphorus,Potassium,Nitrogen,Temperature,Rainfall,Crop_type,Humidity,Soil_type
7.5,50.0,75.0,145.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,50.0,75.0,150.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,125.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,130.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,135.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,140.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,145.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,55.0,50.0,150.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,125.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,130.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,135.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,140.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,145.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,55.0,150.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,125.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,130.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,135.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,140.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,145.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,40.0,60.0,150.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,125.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,130.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,135.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,140.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,145.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,45.0,65.0,150.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,125.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,130.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,135.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,140.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,145.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,50.0,70.0,150.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,125.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,130.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,135.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,140.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,145.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,55.0,75.0,150.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,125.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,130.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,135.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,140.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,145.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,50.0,150.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,125.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,130.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,135.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,140.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,145.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,40.0,55.0,150.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,125.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,130.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,135.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,140.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,145.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,45.0,60.0,150.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,125.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,130.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,135.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,140.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,145.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,50.0,65.0,150.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,125.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,130.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,135.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,140.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,145.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,55.0,70.0,150.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,125.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,130.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,135.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,140.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,145.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,75.0,150.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,60.0,40.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,60.0,40.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,60.0,40.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,60.0,40.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,60.0,40.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,65.0,45.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,65.0,45.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,65.0,45.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,65.0,45.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,65.0,45.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,70.0,50.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,70.0,50.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,70.0,50.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,70.0,50.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,70.0,50.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,75.0,55.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,75.0,55.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,75.0,55.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,75.0,55.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,75.0,55.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,80.0,60.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,80.0,60.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,80.0,60.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,80.0,60.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,80.0,60.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,65.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,60.0,65.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,60.0,65.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,60.0,65.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,60.0,65.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,65.0,40.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,65.0,40.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,65.0,40.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,65.0,40.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,65.0,40.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,70.0,45.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,70.0,45.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,70.0,45.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,70.0,45.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,70.0,45.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,75.0,50.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,75.0,50.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,75.0,50.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,75.0,50.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,75.0,50.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,80.0,55.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,80.0,55.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,80.0,55.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,80.0,55.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,80.0,55.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,60.0,60.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,60.0,60.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,60.0,60.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,60.0,60.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,60.0,60.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,65.0,65.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,65.0,65.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,65.0,65.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,65.0,65.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,65.0,65.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,70.0,40.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,70.0,40.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,70.0,40.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,70.0,40.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,70.0,40.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,75.0,45.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,75.0,45.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,75.0,45.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,75.0,45.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,75.0,45.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,80.0,50.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,80.0,50.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,80.0,50.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,80.0,50.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,80.0,50.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,60.0,55.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,60.0,55.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,60.0,55.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,60.0,55.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,60.0,55.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,65.0,60.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,65.0,60.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,65.0,60.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,65.0,60.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,65.0,60.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,70.0,65.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,70.0,65.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,70.0,65.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,70.0,65.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,70.0,65.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,75.0,40.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,75.0,40.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,75.0,40.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,75.0,40.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,75.0,40.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,80.0,45.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,80.0,45.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,80.0,45.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,80.0,45.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,80.0,45.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,60.0,50.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,60.0,50.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,60.0,50.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,60.0,50.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,60.0,50.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,65.0,55.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,65.0,55.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,65.0,55.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,65.0,55.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,65.0,55.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
7.0,70.0,60.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,70.0,60.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,70.0,60.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,70.0,60.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,70.0,60.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
7.5,75.0,65.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,75.0,65.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,75.0,65.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,75.0,65.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,75.0,65.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.0,80.0,40.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,80.0,40.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,80.0,40.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,80.0,40.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,80.0,40.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
6.5,60.0,45.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,45.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,45.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,45.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,60.0,45.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
7.0,65.0,50.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,65.0,50.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,65.0,50.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,65.0,50.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.0,65.0,50.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
7.5,70.0,55.0,100.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,70.0,55.0,105.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,70.0,55.0,110.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,70.0,55.0,115.0,25.0,800.0,Cotton,67.4349833194211,brown
7.5,70.0,55.0,120.0,25.0,800.0,Cotton,67.4349833194211,brown
6.0,75.0,60.0,100.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,75.0,60.0,105.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,75.0,60.0,110.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,75.0,60.0,115.0,30.0,900.0,Cotton,67.4349833194211,brown
6.0,75.0,60.0,120.0,30.0,900.0,Cotton,67.4349833194211,brown
6.5,80.0,65.0,100.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,80.0,65.0,105.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,80.0,65.0,110.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,80.0,65.0,115.0,35.0,1000.0,Cotton,67.4349833194211,brown
6.5,80.0,65.0,120.0,35.0,1000.0,Cotton,67.4349833194211,brown
5.5,15.0,20.0,20.0,25.0,700.0,Rice,67.4349833194211,brown
5.5,15.0,20.0,25.0,25.0,700.0,Rice,67.4349833194211,brown
5.5,15.0,20.0,30.0,25.0,700.0,Rice,67.4349833194211,brown
6.0,20.0,25.0,20.0,30.0,800.0,Rice,67.4349833194211,brown
6.0,20.0,25.0,25.0,30.0,800.0,Rice,67.4349833194211,brown
6.0,20.0,25.0,30.0,30.0,800.0,Rice,67.4349833194211,brown
6.5,15.0,25.0,20.0,25.0,900.0,Rice,67.4349833194211,brown
6.5,15.0,25.0,25.0,25.0,900.0,Rice,67.4349833194211,brown
6.5,15.0,25.0,30.0,25.0,900.0,Rice,67.4349833194211,brown
5.5,20.0,20.0,20.0,30.0,1000.0,Rice,67.4349833194211,brown
5.5,20.0,20.0,25.0,30.0,1000.0,Rice,67.4349833194211,brown
5.5,20.0,20.0,30.0,30.0,1000.0,Rice,67.4349833194211,brown
6.0,20.0,30.0,25.0,25.0,700.0,Rice,67.4349833194211,brown
6.0,20.0,30.0,30.0,25.0,700.0,Rice,67.4349833194211,brown
6.0,20.0,30.0,35.0,25.0,700.0,Rice,67.4349833194211,brown
6.5,25.0,35.0,25.0,30.0,800.0,Rice,67.4349833194211,brown
6.5,25.0,35.0,30.0,30.0,800.0,Rice,67.4349833194211,brown
6.5,25.0,35.0,35.0,30.0,800.0,Rice,67.4349833194211,brown
5.5,30.0,40.0,25.0,25.0,900.0,Rice,67.4349833194211,brown
5.5,30.0,40.0,30.0,25.0,900.0,Rice,67.4349833194211,brown
5.5,30.0,40.0,35.0,25.0,900.0,Rice,67.4349833194211,brown
6.0,20.0,35.0,25.0,30.0,1000.0,Rice,67.4349833194211,brown
6.0,20.0,35.0,30.0,30.0,1000.0,Rice,67.4349833194211,brown
6.0,20.0,35.0,35.0,30.0,1000.0,Rice,67.4349833194211,brown
6.5,25.0,40.0,25.0,25.0,700.0,Rice,67.4349833194211,brown
6.5,25.0,40.0,30.0,25.0,700.0,Rice,67.4349833194211,brown
6.5,25.0,40.0,35.0,25.0,700.0,Rice,67.4349833194211,brown
5.5,30.0,30.0,25.0,30.0,800.0,Rice,67.4349833194211,brown
5.5,30.0,30.0,30.0,30.0,800.0,Rice,67.4349833194211,brown
5.5,30.0,30.0,35.0,30.0,800.0,Rice,67.4349833194211,brown
6.0,20.0,40.0,25.0,25.0,900.0,Rice,67.4349833194211,brown
6.0,20.0,40.0,30.0,25.0,900.0,Rice,67.4349833194211,brown
6.0,20.0,40.0,35.0,25.0,900.0,Rice,67.4349833194211,brown
6.5,25.0,30.0,25.0,30.0,1000.0,Rice,67.4349833194211,brown
6.5,25.0,30.0,30.0,30.0,1000.0,Rice,67.4349833194211,brown
6.5,25.0,30.0,35.0,30.0,1000.0,Rice,67.4349833194211,brown
5.5,30.0,35.0,25.0,25.0,700.0,Rice,67.4349833194211,brown
5.5,30.0,35.0,30.0,25.0,700.0,Rice,67.4349833194211,brown
5.5,30.0,35.0,35.0,25.0,700.0,Rice,67.4349833194211,brown
6.0,60.0,40.0,100.0,15.0,500.0,Wheat,67.4349833194211,brown
6.0,60.0,40.0,105.0,15.0,500.0,Wheat,67.4349833194211,brown
6.0,60.0,40.0,110.0,15.0,500.0,Wheat,67.4349833194211,brown
6.0,60.0,40.0,115.0,15.0,500.0,Wheat,67.4349833194211,brown
6.0,60.0,40.0,120.0,15.0,500.0,Wheat,67.4349833194211,brown
6.5,65.0,45.0,100.0,20.0,600.0,Wheat,67.4349833194211,brown
6.5,65.0,45.0,105.0,20.0,600.0,Wheat,67.4349833194211,brown
6.5,65.0,45.0,110.0,20.0,600.0,Wheat,67.4349833194211,brown
6.5,65.0,45.0,115.0,20.0,600.0,Wheat,67.4349833194211,brown
6.5,65.0,45.0,120.0,20.0,600.0,Wheat,67.4349833194211,brown
7.0,70.0,50.0,100.0,25.0,700.0,Wheat,67.4349833194211,brown
7.0,70.0,50.0,105.0,25.0,700.0,Wheat,67.4349833194211,brown
7.0,70.0,50.0,110.0,25.0,700.0,Wheat,67.4349833194211,brown
7.0,70.0,50.0,115.0,25.0,700.0,Wheat,67.4349833194211,brown
7.0,70.0,50.0,120.0,25.0,700.0,Wheat,67.4349833194211,brown
7.5,75.0,55.0,100.0,15.0,800.0,Wheat,67.4349833194211,brown
7.5,75.0,55.0,105.0,15.0,800.0,Wheat,67.4349833194211,brown
7.5,75.0,55.0,110.0,15.0,800.0,Wheat,67.4349833194211,brown
7.5,75.0,55.0,115.0,15.0,800.0,Wheat,67.4349833194211,brown
7.5,75.0,55.0,120.0,15.0,800.0,Wheat,67.4349833194211,brown
6.0,80.0,60.0,100.0,20.0,900.0,Wheat,67.4349833194211,brown
6.0,80.0,60.0,105.0,20.0,900.0,Wheat,67.4349833194211,brown
6.0,80.0,60.0,110.0,20.0,900.0,Wheat,67.4349833194211,brown
6.0,80.0,60.0,115.0,20.0,900.0,Wheat,67.4349833194211,brown
